day,window_id,packet_rate,byte_rate,unique_dst_ips,unique_dst_ports,syn_ack_ratio,avg_pkt_size,dst_port_entropy,failed_conn_rate,fwd_psh_rate,avg_flow_duration,label_attack_now,attack_fraction,attack_family,mitre
monday,185,39123.80391299009,1176290.8181656138,59,59,0.3248407643312102,172.7287625035604,2.306575058843748,0.0,0.1,21654824.498,0,0.0,none,-
monday,186,84517.04592573947,1401511.4328196824,80,80,0.37254901960784315,148.23614010406962,2.8455310403184115,0.0,0.112,13418855.204,0,0.0,none,-
monday,187,56576.324414108756,1319018.3773743173,67,67,0.2905405405405405,157.05227296878058,2.7205130494590533,0.004,0.084,18042918.104,0,0.0,none,-
monday,188,69540.5680168719,1619602.539113584,68,68,0.43452380952380953,155.47357229530078,2.858187956193646,0.0,0.144,20556177.892,0,0.0,none,-
monday,189,87746.1391238468,1416594.2253265895,111,111,0.4129032258064516,168.72871990494943,3.4764015583995356,0.0,0.126,18636179.74,0,0.0,none,-
monday,190,38765.037915455236,636858.3457764579,99,99,0.14925373134328357,144.848022775156,3.2956506421563496,0.0,0.038,7524851.658,0,0.0,none,-
monday,191,62056.571950865255,871536.5238261848,114,114,0.21910112359550563,113.28550755460661,3.8037027242262034,0.0,0.076,9079148.094,0,0.0,none,-
monday,192,85807.36100439187,1587014.1092802468,97,97,0.34831460674157305,111.0631857345936,3.403378547448977,0.0,0.122,13367046.97,0,0.0,none,-
monday,193,10919.983062268502,178833.37340471102,19,19,0.045454545454545456,127.5941995170036,1.67453520633253,0.0,0.006,8204362.542,0,0.0,none,-
monday,194,60419.06666705838,1175995.5358799342,86,86,0.2409090909090909,147.36537243908379,3.0670971807089025,0.0,0.104,13900232.892,0,0.0,none,-
monday,195,106922.63401900508,1550100.3944191565,132,132,0.3627906976744186,151.091249988678,3.9812951697553887,0.0,0.154,9536235.696,0,0.0,none,-
monday,196,76187.81924778697,1662301.3384236388,73,73,0.34054054054054056,109.799026249046,3.0879297899905342,0.0,0.124,16759833.716,0,0.0,none,-
monday,197,65267.59593279856,1726048.713272452,70,70,0.25333333333333335,112.72485464026438,2.954827162066802,0.0,0.074,10027077.206,0,0.0,none,-
monday,198,97671.79265195465,1500852.9621188915,114,114,0.39906103286384975,152.6113386680418,3.6190527715165093,0.0,0.168,19856087.618,0,0.0,none,-
monday,199,107385.02831826675,2423542.43751394,134,134,0.41517857142857145,122.7812211068522,4.041452358710415,0.0,0.184,15169152.804,0,0.0,none,-
monday,200,49215.85830366761,933421.8197169123,56,56,0.2846715328467153,122.8612975924532,2.5874510067646925,0.0,0.076,9057230.478,0,0.0,none,-
monday,201,48579.97642232453,1060718.9408091258,67,67,0.16071428571428573,148.2592826368592,2.924735879099476,0.0,0.052,19023454.89,0,0.0,none,-
monday,202,20989.32042595678,523049.37235250627,39,39,0.1206896551724138,114.1031227869052,2.1882939631362057,0.0,0.026,12589477.264,0,0.0,none,-
monday,203,62475.982675542684,1046587.9695869784,60,60,0.4322033898305085,127.2666999591108,2.5701162715477706,0.0,0.202,10124096.16,0,0.0,none,-
monday,204,37412.42359428311,661536.1225325076,68,68,0.1488095238095238,170.7543686228144,2.7196774301313025,0.0,0.048,9093972.988,0,0.0,none,-
monday,205,32057.344548266767,467145.8131743524,39,39,0.25443786982248523,171.0342089502268,2.0219450322832895,0.0,0.084,19372730.132,0,0.0,none,-
monday,206,59585.01426293284,1131186.6785127567,72,72,0.2689655172413793,174.3216200720418,2.88298916067188,0.0,0.076,17172072.934,0,0.0,none,-
monday,207,53970.952840803686,1487826.8120720806,68,68,0.2229299363057325,191.55546632737176,2.6764614790240753,0.0,0.068,37208865.27,0,0.0,none,-
monday,208,119801.01192359618,2163010.662736989,135,135,0.4418604651162791,138.50117402412022,4.124182445665646,0.0,0.188,10527169.678,0,0.0,none,-
monday,209,67143.17002288884,1344135.844017096,118,118,0.4010152284263959,108.71041059997701,3.703116904107183,0.0,0.156,9570396.652,0,0.0,none,-
monday,210,62176.41553312685,1275855.5236158017,96,96,0.2962962962962963,122.67360070835619,3.223802458941744,0.0,0.094,7165356.148,0,0.0,none,-
monday,211,120758.93214708313,1989842.4530032603,132,132,0.41203703703703703,132.29957294300962,4.1113775054492905,0.0,0.176,7300440.618,0,0.0,none,-
monday,212,47837.192151723124,718432.4549413843,102,102,0.3202614379084967,127.15317155418859,3.6752377837768666,0.0,0.096,4537038.686,0,0.0,none,-
monday,213,95723.48028654813,1499751.6683388357,135,135,0.34615384615384615,136.32707845199423,4.3272497071528875,0.0,0.142,9208806.762,0,0.0,none,-
monday,214,88851.84764127582,2184162.7561631156,105,105,0.4090909090909091,144.089500082506,3.5784937344731294,0.0,0.142,13308826.062,0,0.0,none,-
monday,215,120000.25006224505,2156007.8758834763,129,129,0.3804878048780488,143.11377659229422,3.997601862446399,0.0,0.154,7706223.54,0,0.0,none,-
monday,216,74439.68920307427,1030495.4327335267,108,108,0.38181818181818183,178.445100302478,3.5323123267515486,0.0,0.124,9003076.826,0,0.0,none,-
monday,217,80022.0623487925,1366794.2449818854,124,124,0.3502824858757062,138.411123424377,3.748588861697974,0.0,0.122,3033803.406,0,0.0,none,-
monday,218,57202.16150829029,1153225.7540705258,73,73,0.33620689655172414,143.93043746587102,2.8381428666382713,0.0,0.076,6483525.316,0,0.0,none,-
monday,219,99325.48502841026,2209014.1000041943,97,97,0.52,176.4797834315002,3.3979479160827917,0.0,0.18,28432695.33,0,0.0,none,-
monday,220,90290.82318958481,1497581.2662567073,94,94,0.4293785310734463,120.33424092277201,3.352665234518975,0.0,0.15,14272439.188,0,0.0,none,-
monday,221,69807.20387609744,1664444.8834116068,112,112,0.29473684210526313,163.1933264814628,3.5524231293673925,0.0,0.11,26681359.696,0,0.0,none,-
monday,222,49343.34496979937,580505.0139325383,167,167,0.21929824561403508,195.22981896452418,4.037787245998396,0.0,0.098,7705951.962,0,0.0,none,-
monday,223,121474.73088234391,1471887.5658312873,119,119,0.31746031746031744,135.324718245052,3.575572418429064,0.0,0.158,26380606.692,0,0.0,none,-
monday,224,66273.64017629498,1009749.2055870442,121,121,0.29850746268656714,132.02115853529878,3.608836699861429,0.0,0.118,9621585.116,0,0.0,none,-
monday,225,59067.45327187942,1218023.2239024453,72,72,0.5,159.22463885457802,2.5047630017806286,0.0,0.114,8647849.572,0,0.0,none,-
monday,226,71765.27666221291,1937149.0680746299,54,54,0.49489795918367346,124.91500309779,2.455137359002504,0.0,0.192,10851205.91,0,0.0,none,-
monday,227,71883.85230686399,1786315.8677857255,76,76,0.5061728395061729,152.703129077573,3.0198591845294604,0.0,0.162,14514605.898,0,0.0,none,-
monday,228,51824.36989261881,1296464.9099270166,63,63,0.24509803921568626,132.123648264806,2.6160049705460575,0.0,0.048,8986291.088,0,0.0,none,-
monday,229,70019.5416413185,1473945.6032029595,97,97,0.44274809160305345,171.9321743170572,3.4743278766626724,0.002,0.114,13653805.238,0,0.0,none,-
monday,230,35842.87233035761,515297.4198379969,57,57,0.26136363636363635,172.26772452949737,2.538255959170723,0.0,0.044,20184921.248,0,0.0,none,-
monday,231,70373.57610256005,1396177.6338361097,80,80,0.25112107623318386,154.96774649150962,3.2420326507862596,0.0,0.11,16862425.278,0,0.0,none,-
monday,232,93337.25632145401,1220660.9747676172,144,144,0.24651162790697675,160.888342616955,4.121342828604789,0.0,0.104,21376276.704,0,0.0,none,-
monday,233,73188.4176992186,1216090.7130381698,126,126,0.2798165137614679,175.35478958199522,3.6853203125780922,0.0,0.12,17944980.632,0,0.0,none,-
monday,234,48290.39282116999,581040.2449662751,132,132,0.23469387755102042,192.5719238328786,3.907939702384036,0.0,0.09,11591911.73,0,0.0,none,-
monday,235,71108.20272501123,1512501.8192097472,98,98,0.3873239436619718,154.5350281288534,3.392934165192914,0.0,0.108,3953278.438,0,0.0,none,-
monday,236,61191.208031689224,1194742.2870607304,102,102,0.23870967741935484,115.15916710062758,3.2323799577504193,0.0,0.072,3123281.39,0,0.0,none,-
monday,237,110651.6409622377,1980713.0574262196,152,152,0.3319672131147541,156.99784803983638,4.101066234718909,0.0,0.16,8418703.194,0,0.0,none,-
monday,238,113703.9688546055,2573495.3271759558,144,144,0.4636363636363636,127.07695078861481,4.156731198336364,0.0,0.202,9896668.488,0,0.0,none,-
monday,239,103063.99885538475,2003340.7736886274,96,96,0.5174825174825175,180.9905813545442,3.536923475442852,0.002,0.146,26131722.56,0,0.0,none,-
monday,240,109911.71877486708,2191521.8007448427,124,124,0.5353982300884956,125.2572246509506,3.8121880404474866,0.0,0.24,19993765.384,0,0.0,none,-
monday,241,32091.005419172463,476151.5702453581,22,22,0.6,97.45816040249021,1.5427570029817987,0.0,0.148,5178556.788,0,0.0,none,-
monday,242,60643.82809055072,2045691.7221719665,67,67,0.5036496350364964,146.1010197969384,2.697360884157061,0.0,0.136,4692968.448,0,0.0,none,-
monday,243,123882.37119198947,2439783.4074424794,124,124,0.45714285714285713,172.8234868875912,3.483853526570445,0.0,0.158,14131168.736,0,0.0,none,-
monday,244,86216.81924528768,1617058.5485400371,101,101,0.4772727272727273,165.6513479735834,3.367209204140524,0.0,0.166,8279926.986,0,0.0,none,-
monday,245,49305.23863088419,685324.7259548972,58,58,0.26126126126126126,216.80444114176137,2.595983484695752,0.0,0.056,3773244.82,0,0.0,none,-
monday,246,118459.11693872017,2413878.8408687524,123,123,0.5465116279069767,175.40214556444099,3.7461725684616027,0.0,0.186,9252318.502,0,0.0,none,-
monday,247,80048.8772430774,1917297.9381816098,80,80,0.5086206896551724,138.6883604138252,3.015858934035467,0.0,0.116,16243485.966,0,0.0,none,-
monday,248,152488.05418722917,3365901.3640486985,142,142,0.5989847715736041,159.1613557882224,3.9907044263334095,0.0,0.234,16990432.396,0,0.0,none,-
monday,249,87852.61662220648,1685413.5173508332,82,82,0.53125,159.7092506293488,2.9833789123934373,0.0,0.168,15097370.168,0,0.0,none,-
monday,250,68342.02051734347,853778.4663343487,87,87,0.45222929936305734,185.53557559492464,3.21665988964227,0.0,0.14,24082112.92,0,0.0,none,-
monday,251,53500.643814297495,786864.2942950035,132,132,0.18012422360248448,148.22566211467202,3.9174754682786013,0.0,0.056,4218890.528,0,0.0,none,-
monday,252,98238.74163708297,1734583.2791319685,151,151,0.31840796019900497,167.27522532005278,4.175453242842894,0.0,0.126,3728243.468,0,0.0,none,-
monday,253,95061.70016937792,1587032.3100000746,154,154,0.39344262295081966,142.52385187276099,4.165724779588275,0.004,0.19,11012254.678,0,0.0,none,-
monday,254,92339.96082749484,1741147.665210643,134,134,0.2774869109947644,144.91674428837297,3.9471539502652417,0.0,0.104,2401896.588,0,0.0,none,-
monday,255,122840.64393563359,2809931.237561712,134,134,0.5130890052356021,164.17267346627318,3.9612503402584816,0.0,0.194,6997216.26,0,0.0,none,-
monday,256,120582.11209637063,2278795.5650987835,123,123,0.5081967213114754,130.5252713894468,3.863664975674898,0.0,0.184,8707051.214,0,0.0,none,-
monday,257,117669.00555819737,2244622.1382539608,149,149,0.5066666666666667,127.1119746323318,4.146423737564527,0.0,0.226,11195264.402,0,0.0,none,-
monday,258,106516.64046444696,1948014.1634970203,119,119,0.5066666666666667,133.6564565790388,3.589682708620707,0.0,0.15,14569221.952,0,0.0,none,-
monday,259,103049.41532002378,1952461.9274392063,105,105,0.5337078651685393,112.93613258180778,3.7587204768510025,0.0,0.188,9669321.572,0,0.0,none,-
monday,260,124652.93831420812,2214027.9813873414,133,133,0.580952380952381,122.1052519908906,3.8328791084199993,0.0,0.242,10050768.338,0,0.0,none,-
monday,261,123913.63190458762,3040964.3258568454,109,109,0.5441176470588235,164.27233362009022,3.233703920144968,0.0,0.146,6152796.9,0,0.0,none,-
monday,262,74404.4996003407,1748265.6598011556,105,105,0.34459459459459457,139.67127137836138,3.1973873290218444,0.0,0.1,4097274.596,0,0.0,none,-
monday,263,74758.8350149644,1928184.899324423,71,71,0.4791666666666667,143.48231012148398,2.8750292081187863,0.0,0.182,4749624.98,0,0.0,none,-
monday,264,116671.00004679798,3201378.3130489397,108,108,0.5975609756097561,203.0250654319438,2.824020381462141,0.0,0.194,6147109.912,0,0.0,none,-
monday,265,59738.19210799066,1219835.7815266557,62,62,0.3333333333333333,146.146401875071,2.6892421966595066,0.0,0.084,9054164.104,0,0.0,none,-
monday,266,75526.96431881917,2217129.8019069876,82,82,0.43506493506493504,153.5025256792864,3.095007119463412,0.0,0.132,14232505.208,0,0.0,none,-
monday,267,87197.91600278065,1966629.4035093985,116,116,0.3699421965317919,174.42939775530022,3.4537055606477,0.0,0.126,19650596.674,0,0.0,none,-
monday,268,98581.12042889859,1833466.9621558904,126,126,0.47398843930635837,131.7375989818764,3.7942218964062424,0.0,0.162,6509499.038,0,0.0,none,-
monday,269,63389.996642355414,1144306.6051378865,115,115,0.37037037037037035,144.904153083628,3.697528146923073,0.0,0.118,7235087.43,0,0.0,none,-
monday,270,81013.24517679561,1075359.2818061067,154,154,0.23580786026200873,104.56612765281541,4.049728654172754,0.0,0.106,6645267.812,0,0.0,none,-
monday,271,97374.358283544,1553610.8065533447,168,168,0.19069767441860466,91.2345451888942,4.638887731474783,0.0,0.08,6698810.954,0,0.0,none,-
monday,272,93098.46688566472,1916062.7127576503,111,111,0.3125,164.45096724157,3.6046990164675607,0.0,0.108,11747549.282,0,0.0,none,-
monday,273,103427.78134927055,2173455.2475134498,120,120,0.43455497382198954,137.992989880093,3.8498888583737925,0.0,0.164,11194543.346,0,0.0,none,-
monday,274,74587.08886113623,1396842.7755216362,76,76,0.39552238805970147,149.4048708028702,2.913007351464797,0.0,0.104,7879696.812,0,0.0,none,-
monday,275,51647.87407464662,943118.0770076306,65,65,0.2635135135135135,157.19540929170523,2.9014655151709237,0.0,0.076,3263065.234,0,0.0,none,-
monday,276,88308.97253933316,2182286.6102838423,84,84,0.34269662921348315,128.4762816143748,3.17025017581865,0.0,0.12,7339842.646,0,0.0,none,-
monday,277,89717.43261979165,1704412.098763349,122,122,0.35175879396984927,123.27117205994881,3.825740609594164,0.0,0.138,6092367.216,0,0.0,none,-
monday,278,107129.76829640601,1925197.890664685,118,118,0.480225988700565,127.097431105659,3.611290456585631,0.0,0.168,12446597.26,0,0.0,none,-
monday,279,127385.3463480776,2516178.277981367,114,114,0.5494505494505495,143.01891022363318,3.902309619013716,0.0,0.198,38405572.06,0,0.0,none,-
monday,280,96311.36546547558,1987435.7380042488,107,107,0.5297619047619048,138.39003748399682,3.647511164665182,0.0,0.176,11870469.388,0,0.0,none,-
monday,281,82396.40732625415,1686479.6599842887,75,75,0.48951048951048953,201.7516861428914,2.99129389654255,0.0,0.138,12435223.514,0,0.0,none,-
monday,282,112753.70687659545,2836256.580772988,117,117,0.6620689655172414,189.33565142057464,3.276422926540344,0.0,0.19,10029682.298,0,0.0,none,-
monday,283,119462.37903586004,1768281.9132012317,157,157,0.357487922705314,146.9889955616592,4.042759037272435,0.0,0.146,4613934.204,0,0.0,none,-
monday,284,60772.07299282549,1228623.34849017,120,120,0.46994535519125685,174.6705627180692,3.1594805205749203,0.0,0.17,9990165.68,0,0.0,none,-
monday,285,33648.40776811656,480898.7944929792,119,119,0.17177914110429449,180.6529230911756,3.3559663960925565,0.0,0.054,4097994.404,0,0.0,none,-
monday,286,104590.81188166703,2224384.696265632,152,152,0.4642857142857143,166.6354716741424,3.676499460955191,0.0,0.18,8645943.72,0,0.0,none,-
monday,287,110526.93102303677,1899829.1675398638,116,116,0.45544554455445546,160.07629365380743,3.702486595242131,0.0,0.182,14342708.46,0,0.0,none,-
monday,288,135959.55015988523,2495105.179992482,145,145,0.4297520661157025,134.0360552454946,4.213254438922443,0.002,0.206,15688728.722,0,0.0,none,-
monday,289,92412.46955132956,1779014.3004915838,115,115,0.46060606060606063,136.92810073338998,3.7499249927079417,0.0,0.15,6762212.238,0,0.0,none,-
monday,290,51740.532840195236,1145583.615321575,87,87,0.3359375,134.3530918210672,3.2713213025333006,0.0,0.084,2140904.98,0,0.0,none,-
monday,291,78806.01555870059,1556510.6209530337,126,126,0.41798941798941797,128.0208261562648,4.076454282649042,0.0,0.156,3633923.484,0,0.0,none,-
monday,292,115474.30589784378,1970381.5303384007,133,133,0.4292682926829268,128.5825284881178,4.1766306619453095,0.0,0.174,7281249.872,0,0.0,none,-
monday,293,23130.512505781182,470441.6678587773,32,32,0.2391304347826087,139.85997605088937,1.8980861391009562,0.0,0.042,4448126.004,0,0.0,none,-
monday,294,117098.94374095366,2541886.418155672,123,123,0.3979591836734694,168.9496090015484,3.4809451692187903,0.0,0.154,4593860.104,0,0.0,none,-
monday,295,101728.73942941552,1945399.7096371741,124,124,0.4913294797687861,121.40177434526882,3.903548018552477,0.0,0.168,8897419.404,0,0.0,none,-
monday,296,98744.79457733137,2038734.7188709218,110,110,0.4759036144578313,167.6602586872468,3.501934407577904,0.0,0.156,12206902.564,0,0.0,none,-
monday,297,100209.4458061845,1884008.8460519032,98,98,0.5245901639344263,156.77660046580579,3.4245247116729005,0.0,0.19,13005917.97,0,0.0,none,-
monday,298,124146.05077966399,2123979.96217651,132,132,0.5380434782608695,136.574575866537,3.876861014003068,0.002,0.196,18199880.646,0,0.0,none,-
monday,299,101530.6101119344,1880429.116133335,116,116,0.5119047619047619,133.87888698710339,3.619450652878118,0.0,0.17,5708466.668,0,0.0,none,-
monday,300,91756.42193091752,1731105.0581363554,121,121,0.41379310344827586,148.65175094103478,3.696669770984469,0.0,0.142,4568367.47,0,0.0,none,-
monday,301,87649.11746965743,1711564.2968473022,144,144,0.4527363184079602,130.6369516302076,4.088622875457803,0.0,0.18,4557736.79,0,0.0,none,-
monday,302,97569.55742490935,1782181.2128781443,129,129,0.43103448275862066,139.2674869568866,3.8420034024157514,0.0,0.148,10558701.092,0,0.0,none,-
monday,303,40194.32154121661,875338.0484648478,72,72,0.3761467889908257,154.2248649751826,2.57360885137719,0.0,0.08,4980221.782,0,0.0,none,-
monday,304,157442.566749751,3206206.6569261397,152,152,0.6871508379888268,172.41606048817943,3.9064678833327964,0.0,0.244,23563588.464,0,0.0,none,-
monday,305,115716.93009955583,1943146.90526591,151,151,0.47959183673469385,135.7033525918338,3.9471713415551575,0.0,0.186,5756587.346,0,0.0,none,-
monday,306,143049.46409484252,3803522.320458229,141,141,0.7125748502994012,144.077069566247,3.7936547406564385,0.0,0.236,11405533.692,0,0.0,none,-
monday,307,120930.93207549912,2205540.6666059485,136,136,0.6802325581395349,169.0083329349072,3.584229241567053,0.0,0.232,10821156.526,0,0.0,none,-
monday,308,124740.97213304504,2278366.6068771062,134,134,0.6167664670658682,171.5829153372948,4.163487274829137,0.0,0.204,5380345.584,0,0.0,none,-
monday,309,118661.62389175067,1890970.524656936,130,130,0.5025641025641026,161.00452158322562,4.165474795090855,0.0,0.194,4644006.024,0,0.0,none,-
